6.676564e+13 9.997496e+07 9.997494e+07 9.997759e+07 1.007531e+08 1.020087e+08 1.067383e+08 1.109837e+08 1.398366e+08 2.194237e+08 2.383029e+08 2.383046e+08 0.000000e+00
6.498589e+13 9.997477e+07 9.997475e+07 9.997762e+07 1.007841e+08 1.020812e+08 1.068787e+08 1.111305e+08 1.400053e+08 2.196118e+08 2.384917e+08 2.384934e+08 0.000000e+00
6.325358e+13 9.997458e+07 9.997455e+07 9.997766e+07 1.008163e+08 1.021563e+08 1.070242e+08 1.112825e+08 1.401803e+08 2.198070e+08 2.386877e+08 2.386894e+08 0.000000e+00
6.158219e+13 9.997437e+07 9.997435e+07 9.997772e+07 1.008496e+08 1.022335e+08 1.071734e+08 1.114385e+08 1.403599e+08 2.200076e+08 2.388891e+08 2.388908e+08 0.000000e+00
5.992628e+13 9.997417e+07 9.997415e+07 9.997778e+07 1.008836e+08 1.023120e+08 1.073252e+08 1.115971e+08 1.405426e+08 2.202118e+08 2.390941e+08 2.390958e+08 0.000000e+00
5.832884e+13 9.997396e+07 9.997394e+07 9.997787e+07 1.009186e+08 1.023928e+08 1.074811e+08 1.117601e+08 1.407302e+08 2.204217e+08 2.393049e+08 2.393066e+08 0.000000e+00
5.677399e+13 9.997374e+07 9.997372e+07 9.997797e+07 1.009551e+08 1.024766e+08 1.076426e+08 1.119289e+08 1.409248e+08 2.206393e+08 2.395234e+08 2.395252e+08 0.000000e+00
5.526552e+13 9.997352e+07 9.997350e+07 9.997808e+07 1.009928e+08 1.025627e+08 1.078083e+08 1.121022e+08 1.411243e+08 2.208627e+08 2.397478e+08 2.397495e+08 0.000000e+00
5.378752e+13 9.997330e+07 9.997327e+07 9.997822e+07 1.010315e+08 1.026508e+08 1.079777e+08 1.122793e+08 1.413283e+08 2.210911e+08 2.399771e+08 2.399789e+08 0.000000e+00
5.235373e+13 9.997306e+07 9.997304e+07 9.997838e+07 1.010716e+08 1.027419e+08 1.081528e+08 1.124623e+08 1.415390e+08 2.213268e+08 2.402139e+08 2.402157e+08 0.000000e+00
5.095815e+13 9.997282e+07 9.997280e+07 9.997857e+07 1.011134e+08 1.028364e+08 1.083341e+08 1.126519e+08 1.417572e+08 2.215711e+08 2.404593e+08 2.404610e+08 0.000000e+00
4.960062e+13 9.997257e+07 9.997255e+07 9.997878e+07 1.011567e+08 1.029337e+08 1.085205e+08 1.128468e+08 1.419815e+08 2.218220e+08 2.407113e+08 2.407131e+08 0.000000e+00
4.827761e+13 9.997232e+07 9.997229e+07 9.997902e+07 1.012013e+08 1.030337e+08 1.087119e+08 1.130469e+08 1.422117e+08 2.220795e+08 2.409699e+08 2.409716e+08 0.000000e+00
4.699069e+13 9.997205e+07 9.997203e+07 9.997929e+07 1.012477e+08 1.031373e+08 1.089101e+08 1.132542e+08 1.424499e+08 2.223457e+08 2.412373e+08 2.412391e+08 0.000000e+00
4.573868e+13 9.997178e+07 9.997176e+07 9.997960e+07 1.012960e+08 1.032449e+08 1.091154e+08 1.134688e+08 1.426965e+08 2.226211e+08 2.415139e+08 2.415157e+08 0.000000e+00
4.451886e+13 9.997150e+07 9.997148e+07 9.997995e+07 1.013461e+08 1.033558e+08 1.093269e+08 1.136899e+08 1.429505e+08 2.229046e+08 2.417985e+08 2.418003e+08 0.000000e+00
4.333213e+13 9.997121e+07 9.997119e+07 9.998034e+07 1.013980e+08 1.034703e+08 1.095448e+08 1.139178e+08 1.432120e+08 2.231961e+08 2.420912e+08 2.420930e+08 0.000000e+00
