5.788802e+06 1.192986e-04 6.879409e+09 1.128482e+45 1.870834e+36
5.769498e+06 1.288115e-04 6.821499e+09 1.023980e+45 1.846004e+36
5.751743e+06 1.383245e-04 6.768495e+09 9.353575e+44 1.823385e+36
5.735317e+06 1.478374e-04 6.719681e+09 8.593786e+44 1.802645e+36
5.720044e+06 1.573503e-04 6.674486e+09 7.936215e+44 1.783520e+36
5.705781e+06 1.668633e-04 6.632446e+09 7.362293e+44 1.765797e+36
5.688134e+06 1.795472e-04 6.580655e+09 6.702488e+44 1.744054e+36
5.671849e+06 1.922311e-04 6.533077e+09 6.139487e+44 1.724166e+36
5.653132e+06 2.080860e-04 6.478654e+09 5.543782e+44 1.701520e+36
5.639295e+06 2.207699e-04 6.438596e+09 5.136369e+44 1.684922e+36
5.623226e+06 2.366248e-04 6.392267e+09 4.694967e+44 1.665800e+36
5.605502e+06 2.556507e-04 6.341398e+09 4.246560e+44 1.644897e+36
5.589236e+06 2.746766e-04 6.294931e+09 3.868172e+44 1.625887e+36
5.574226e+06 2.937024e-04 6.252233e+09 3.545065e+44 1.608491e+36
5.560307e+06 3.127283e-04 6.212797e+09 3.266403e+44 1.592486e+36
5.545259e+06 3.349252e-04 6.170334e+09 2.986543e+44 1.575317e+36
5.529414e+06 3.602930e-04 6.125809e+09 2.714431e+44 1.557388e+36
5.514807e+06 3.856608e-04 6.084938e+09 2.482858e+44 1.540997e+36
5.499646e+06 4.141996e-04 6.042689e+09 2.260271e+44 1.524121e+36
5.485645e+06 4.427385e-04 6.003833e+09 2.069918e+44 1.508660e+36
5.471264e+06 4.744482e-04 5.964078e+09 1.888930e+44 1.492901e+36
5.456675e+06 5.093290e-04 5.923913e+09 1.719228e+44 1.477042e+36
5.442024e+06 5.473808e-04 5.883743e+09 1.562260e+44 1.461243e+36
5.428507e+06 5.854325e-04 5.846826e+09 1.428623e+44 1.446779e+36
5.413969e+06 6.298262e-04 5.807278e+09 1.296072e+44 1.431342e+36
5.400570e+06 6.742199e-04 5.770973e+09 1.183527e+44 1.417225e+36
5.387304e+06 7.217846e-04 5.735165e+09 1.080409e+44 1.403352e+36
5.374227e+06 7.725203e-04 5.699997e+09 9.862578e+43 1.389775e+36
5.360655e+06 8.295979e-04 5.663638e+09 8.960570e+43 1.375790e+36
5.347455e+06 8.898465e-04 5.628408e+09 8.153081e+43 1.362288e+36
5.334627e+06 9.532661e-04 5.594301e+09 7.430492e+43 1.349264e+36
5.320005e+06 1.032541e-03 5.555575e+09 6.676822e+43 1.334531e+36
5.309299e+06 1.095960e-03 5.527325e+09 6.168707e+43 1.323821e+36
5.294454e+06 1.191090e-03 5.488294e+09 5.521202e+43 1.309077e+36
5.280856e+06 1.286219e-03 5.452691e+09 4.981611e+43 1.295681e+36
5.272391e+06 1.349639e-03 5.430597e+09 4.669642e+43 1.287393e+36
5.256696e+06 1.476478e-03 5.389776e+09 4.137324e+43 1.272131e+36
5.245861e+06 1.571607e-03 5.361705e+09 3.802518e+43 1.261675e+36
5.235716e+06 1.666736e-03 5.335502e+09 3.511657e+43 1.251944e+36
5.223121e+06 1.793576e-03 5.303078e+09 3.179294e+43 1.239940e+36
5.211444e+06 1.920415e-03 5.273127e+09 2.897697e+43 1.228890e+36
5.197948e+06 2.078964e-03 5.238635e+09 2.601260e+43 1.216210e+36
5.187904e+06 2.205803e-03 5.213052e+09 2.399590e+43 1.206836e+36
5.176120e+06 2.364352e-03 5.183138e+09 2.182586e+43 1.195909e+36
5.162950e+06 2.554611e-03 5.149827e+09 1.963438e+43 1.183784e+36
5.152671e+06 2.713160e-03 5.123918e+09 1.808197e+43 1.174385e+36
5.141050e+06 2.903418e-03 5.094722e+09 1.648111e+43 1.163826e+36
5.128342e+06 3.125387e-03 5.062910e+09 1.490132e+43 1.152361e+36
5.116415e+06 3.347355e-03 5.033163e+09 1.356586e+43 1.141678e+36
5.103584e+06 3.601034e-03 5.001281e+09 1.227556e+43 1.130269e+36
5.091469e+06 3.854712e-03 4.971287e+09 1.118376e+43 1.119574e+36
5.078542e+06 4.140100e-03 4.939405e+09 1.014285e+43 1.108247e+36
5.066225e+06 4.425488e-03 4.909144e+09 9.259034e+42 1.097535e+36
5.053131e+06 4.742586e-03 4.877097e+09 8.423192e+42 1.086233e+36
5.039315e+06 5.091394e-03 4.843419e+09 7.644757e+42 1.074401e+36
5.025996e+06 5.440202e-03 4.811087e+09 6.983574e+42 1.063088e+36
5.010775e+06 5.852429e-03 4.774298e+09 6.321401e+42 1.050268e+36
4.995987e+06 6.264656e-03 4.738720e+09 5.761406e+42 1.037925e+36
4.980364e+06 6.708593e-03 4.701306e+09 5.248136e+42 1.025003e+36
4.963832e+06 7.184240e-03 4.661911e+09 4.780286e+42 1.011460e+36
4.945270e+06 7.723307e-03 4.617917e+09 4.331248e+42 9.964157e+35
4.926822e+06 8.262373e-03 4.574443e+09 3.950754e+42 9.816304e+35
4.906286e+06 8.864859e-03 4.526342e+09 3.589918e+42 9.653663e+35
4.884735e+06 9.499055e-03 4.476193e+09 3.268218e+42 9.485161e+35
4.856858e+06 1.032351e-02 4.411823e+09 2.921508e+42 9.270479e+35
4.835563e+06 1.095771e-02 4.363031e+09 2.698340e+42 9.108957e+35
4.803649e+06 1.190900e-02 4.290523e+09 2.414168e+42 8.870857e+35
4.782203e+06 1.254320e-02 4.242211e+09 2.252244e+42 8.713500e+35
4.749904e+06 1.349449e-02 4.170072e+09 2.042268e+42 8.480466e+35
4.717631e+06 1.444578e-02 4.098738e+09 1.864214e+42 8.252327e+35
4.674904e+06 1.571417e-02 4.005439e+09 1.665450e+42 7.957401e+35
4.643203e+06 1.666547e-02 3.937056e+09 1.539382e+42 7.743749e+35
4.601210e+06 1.793386e-02 3.847564e+09 1.395396e+42 7.467389e+35
4.559712e+06 1.920225e-02 3.760347e+09 1.273310e+42 7.201619e+35
4.518898e+06 2.047064e-02 3.675746e+09 1.168660e+42 6.947215e+35
4.468999e+06 2.205613e-02 3.573890e+09 1.057409e+42 6.645409e+35
4.420376e+06 2.364162e-02 3.476298e+09 9.635026e+41 6.360881e+35
4.373184e+06 2.522711e-02 3.383138e+09 8.833346e+41 6.093565e+35
4.318560e+06 2.712970e-02 3.277212e+09 8.015039e+41 5.794775e+35
4.266094e+06 2.903229e-02 3.177382e+09 7.321258e+41 5.518259e+35
4.207576e+06 3.125197e-02 3.068235e+09 6.634959e+41 5.221661e+35
4.151900e+06 3.347166e-02 2.966521e+09 6.053892e+41 4.950716e+35
4.098951e+06 3.569134e-02 2.871708e+09 5.556722e+41 4.702964e+35
4.034670e+06 3.854522e-02 2.759096e+09 5.015083e+41 4.414817e+35
3.980891e+06 4.108201e-02 2.666969e+09 4.607078e+41 4.184097e+35
3.917804e+06 4.425299e-02 2.561298e+09 4.173396e+41 3.925105e+35
3.857664e+06 4.742397e-02 2.465048e+09 3.806745e+41 3.689589e+35
3.801315e+06 5.059495e-02 2.377178e+09 3.493059e+41 3.478691e+35
3.738489e+06 5.440012e-02 2.281436e+09 3.172434e+41 3.254357e+35
3.680373e+06 5.820530e-02 2.194946e+09 2.900331e+41 3.056666e+35
3.621945e+06 6.232757e-02 2.110363e+09 2.649069e+41 2.867135e+35
3.559517e+06 6.708404e-02 2.022937e+09 2.403553e+41 2.674513e+35
3.502433e+06 7.184051e-02 1.944896e+09 2.195558e+41 2.507032e+35
3.446710e+06 7.691407e-02 1.870453e+09 2.006389e+41 2.351253e+35
3.389518e+06 8.262184e-02 1.795984e+09 1.825631e+41 2.199036e+35
3.334880e+06 8.832960e-02 1.729990e+09 1.671854e+41 2.060637e+35
3.279910e+06 9.467156e-02 1.665001e+09 1.526098e+41 1.928094e+35
3.214506e+06 1.032332e-01 1.589508e+09 1.362946e+41 1.778843e+35
3.171769e+06 1.095752e-01 1.541246e+09 1.261849e+41 1.686113e+35
3.113717e+06 1.190881e-01 1.477719e+09 1.132893e+41 1.566020e+35
3.078825e+06 1.254301e-01 1.440365e+09 1.059186e+41 1.496996e+35
3.031520e+06 1.349430e-01 1.390574e+09 9.633406e+40 1.407091e+35
