1.385426e+14 9.990486e+09 9.906385e+09 7.017229e+09 4.951945e+09 3.756218e+09 2.825067e+09 1.411371e+09 6.350696e+08 2.909288e+08 2.363956e+08 2.101003e+08 1.024417e+08 3.665129e+07
1.348461e+14 9.990597e+09 9.907443e+09 7.021332e+09 4.943628e+09 3.744125e+09 2.887376e+09 1.490884e+09 6.450475e+08 2.909615e+08 2.364011e+08 2.101020e+08 1.024416e+08 3.665128e+07
1.312397e+14 9.990710e+09 9.908528e+09 7.025921e+09 4.935518e+09 3.731666e+09 2.908373e+09 1.556909e+09 6.538578e+08 2.909902e+08 2.364059e+08 2.101035e+08 1.024414e+08 3.665128e+07
1.277287e+14 9.990828e+09 9.909655e+09 7.031320e+09 4.927489e+09 3.719310e+09 2.911651e+09 1.613018e+09 6.618329e+08 2.910160e+08 2.364102e+08 2.101047e+08 1.024413e+08 3.665127e+07
1.243120e+14 9.990949e+09 9.910808e+09 7.037066e+09 4.919839e+09 3.706985e+09 2.907099e+09 1.662102e+09 6.692833e+08 2.910400e+08 2.364142e+08 2.101059e+08 1.024411e+08 3.665127e+07
1.209901e+14 9.991074e+09 9.911999e+09 7.043662e+09 4.912378e+09 3.694785e+09 2.898868e+09 1.706222e+09 6.764987e+08 2.910631e+08 2.364180e+08 2.101070e+08 1.024410e+08 3.665127e+07
1.177582e+14 9.991201e+09 9.913219e+09 7.050863e+09 4.905201e+09 3.682630e+09 2.888768e+09 1.746651e+09 6.836861e+08 2.910860e+08 2.364218e+08 2.101081e+08 1.024409e+08 3.665126e+07
1.146161e+14 9.991330e+09 9.914455e+09 7.058710e+09 4.898441e+09 3.670567e+09 2.877664e+09 1.783971e+09 6.909462e+08 2.911091e+08 2.364255e+08 2.101092e+08 1.024407e+08 3.665126e+07
1.115600e+14 9.991460e+09 9.915704e+09 7.067378e+09 4.891994e+09 3.658616e+09 2.866030e+09 1.818384e+09 6.983305e+08 2.911325e+08 2.364293e+08 2.101102e+08 1.024406e+08 3.665125e+07
1.085863e+14 9.991592e+09 9.916982e+09 7.076722e+09 4.885670e+09 3.646794e+09 2.854135e+09 1.849898e+09 7.058565e+08 2.911562e+08 2.364331e+08 2.101113e+08 1.024405e+08 3.665125e+07
1.056925e+14 9.991728e+09 9.918284e+09 7.086552e+09 4.879830e+09 3.635139e+09 2.842129e+09 1.878450e+09 7.135200e+08 2.911803e+08 2.364369e+08 2.101123e+08 1.024403e+08 3.665124e+07
1.028761e+14 9.991863e+09 9.919587e+09 7.097228e+09 4.874383e+09 3.623563e+09 2.830123e+09 1.903989e+09 7.213060e+08 2.912047e+08 2.364407e+08 2.101134e+08 1.024402e+08 3.665124e+07
1.001348e+14 9.992000e+09 9.920913e+09 7.108544e+09 4.869231e+09 3.612171e+09 2.818168e+09 1.926503e+09 7.291935e+08 2.912294e+08 2.364446e+08 2.101144e+08 1.024400e+08 3.665123e+07
9.746542e+13 9.992139e+09 9.922252e+09 7.120513e+09 4.865053e+09 3.600927e+09 2.806386e+09 1.945885e+09 7.370974e+08 2.912541e+08 2.364484e+08 2.101154e+08 1.024399e+08 3.665123e+07
9.486240e+13 9.992276e+09 9.923590e+09 7.133272e+09 4.861598e+09 3.589774e+09 2.794741e+09 1.962445e+09 7.450507e+08 2.912790e+08 2.364522e+08 2.101164e+08 1.024397e+08 3.665122e+07
9.233368e+13 9.992411e+09 9.924903e+09 7.146687e+09 4.857248e+09 3.578781e+09 2.783128e+09 1.976545e+09 7.531761e+08 2.913043e+08 2.364561e+08 2.101174e+08 1.024395e+08 3.665122e+07
8.989929e+13 9.992556e+09 9.926286e+09 7.160285e+09 4.852139e+09 3.568311e+09 2.771690e+09 1.988063e+09 7.613326e+08 2.913298e+08 2.364599e+08 2.101183e+08 1.024394e+08 3.665122e+07
8.747668e+13 9.992703e+09 9.927699e+09 7.175210e+09 4.847990e+09 3.558052e+09 2.760495e+09 1.997165e+09 7.694241e+08 2.913551e+08 2.364637e+08 2.101192e+08 1.024392e+08 3.665121e+07
8.514485e+13 9.992838e+09 9.929021e+09 7.190594e+09 4.845090e+09 3.547527e+09 2.749397e+09 2.004256e+09 7.776007e+08 2.913806e+08 2.364675e+08 2.101202e+08 1.024391e+08 3.665121e+07
8.289547e+13 9.992970e+09 9.930308e+09 7.206007e+09 4.843307e+09 3.536877e+09 2.738361e+09 2.009489e+09 7.858732e+08 2.914065e+08 2.364713e+08 2.101211e+08 1.024389e+08 3.665120e+07
8.066600e+13 9.993107e+09 9.931649e+09 7.222141e+09 4.842420e+09 3.526468e+09 2.727587e+09 2.012963e+09 7.940560e+08 2.914322e+08 2.364751e+08 2.101220e+08 1.024387e+08 3.665120e+07
7.851572e+13 9.993242e+09 9.932966e+09 7.239018e+09 4.841263e+09 3.516489e+09 2.716973e+09 2.014969e+09 8.022173e+08 2.914579e+08 2.364788e+08 2.101228e+08 1.024385e+08 3.665119e+07
7.642275e+13 9.993374e+09 9.934258e+09 7.256891e+09 4.839308e+09 3.506893e+09 2.706293e+09 2.015686e+09 8.105355e+08 2.914841e+08 2.364826e+08 2.101237e+08 1.024384e+08 3.665119e+07
7.439557e+13 9.993518e+09 9.935649e+09 7.275833e+09 4.837242e+09 3.497902e+09 2.695803e+09 2.015233e+09 8.188121e+08 2.915103e+08 2.364863e+08 2.101245e+08 1.024382e+08 3.665118e+07
7.240271e+13 9.993654e+09 9.936971e+09 7.295894e+09 4.836396e+09 3.489037e+09 2.685567e+09 2.013818e+09 8.269973e+08 2.915363e+08 2.364900e+08 2.101253e+08 1.024380e+08 3.665117e+07
7.047269e+13 9.993784e+09 9.938240e+09 7.315206e+09 4.836351e+09 3.479959e+09 2.675340e+09 2.011538e+09 8.352844e+08 2.915628e+08 2.364937e+08 2.101261e+08 1.024378e+08 3.665117e+07
6.860469e+13 9.993910e+09 9.939477e+09 7.333690e+09 4.837003e+09 3.470767e+09 2.665141e+09 2.008492e+09 8.436625e+08 2.915896e+08 2.364975e+08 2.101268e+08 1.024376e+08 3.665116e+07
6.676564e+13 9.994038e+09 9.940734e+09 7.354515e+09 4.837689e+09 3.461987e+09 2.655155e+09 2.004845e+09 8.519719e+08 2.916165e+08 2.365012e+08 2.101276e+08 1.024374e+08 3.665116e+07
6.498589e+13 9.994164e+09 9.941970e+09 7.375903e+09 4.838755e+09 3.453617e+09 2.645334e+09 2.000698e+09 8.602511e+08 2.916433e+08 2.365049e+08 2.101283e+08 1.024372e+08 3.665115e+07
6.325358e+13 9.994287e+09 9.943180e+09 7.396875e+09 4.840489e+09 3.445359e+09 2.635522e+09 1.996050e+09 8.686501e+08 2.916708e+08 2.365086e+08 2.101290e+08 1.024370e+08 3.665115e+07
6.158219e+13 9.994414e+09 9.944416e+09 7.417438e+09 4.842674e+09 3.437126e+09 2.625867e+09 1.991019e+09 8.770784e+08 2.916985e+08 2.365123e+08 2.101297e+08 1.024368e+08 3.665114e+07
5.992628e+13 9.994542e+09 9.945669e+09 7.441006e+09 4.846585e+09 3.429357e+09 2.616413e+09 1.985717e+09 8.854531e+08 2.917263e+08 2.365161e+08 2.101304e+08 1.024366e+08 3.665114e+07
5.832884e+13 9.994660e+09 9.946833e+09 7.463906e+09 4.849964e+09 3.421835e+09 2.607047e+09 1.980160e+09 8.938536e+08 2.917545e+08 2.365198e+08 2.101311e+08 1.024364e+08 3.665113e+07
5.677399e+13 9.994776e+09 9.947974e+09 7.486395e+09 4.852521e+09 3.414290e+09 2.597718e+09 1.974350e+09 9.023482e+08 2.917832e+08 2.365236e+08 2.101317e+08 1.024361e+08 3.665112e+07
5.526552e+13 9.994889e+09 9.949092e+09 7.509091e+09 4.855156e+09 3.406969e+09 2.588550e+09 1.968390e+09 9.108433e+08 2.918122e+08 2.365273e+08 2.101324e+08 1.024359e+08 3.665112e+07
5.378752e+13 9.995003e+09 9.950209e+09 7.533536e+09 4.859868e+09 3.400137e+09 2.579588e+09 1.962338e+09 9.192984e+08 2.918414e+08 2.365311e+08 2.101330e+08 1.024357e+08 3.665111e+07
